instance_name,knapsack_size,bias,capweight,threshold_cost,termination_cost_constant,termination_cost_exponent,approximation_ratio_greedy,greedy_is_optimal,global_cost,optimal_global_iterations_classically,global_statistics,approximation_ratio_global,better_than_greedy_global,to_optimality_global,global_stepwise_cost,nested_cost,optimal_inner_iterations_classically,optimal_outer_iterations_classically,optimal_inner_iterations,inner_statistics,outer_statistics,smart_global_statistics,approximation_ratio_nested,better_than_greedy_nested,to_optimality_nested,nested_stepwise_cost,cut_cost,cut_inner_iterations,cut_inner_statistics,cut_outer_statistics,cut_optimal_inner_classically,cut_optimal_outer_classically,approximation_ratio_cut,better_than_greedy_cut,to_optimality_cut,cut_stepwise_cost
n14_r400_S55_i42_uncorrelated,14,0,0.7497403946002077,1344560000,2500,5.0,0.9906124273580689,False,1165914728,[25],"[[0, 0, 1, 1, 0, 1, 2, 0, 1, 2, 3, 2, 1, 10, 6, 3, 14, 22, 22], [0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 5, 6, 6, 7, 2, 14, 16, 18, 8, 6, 21, 18, 26, 33, 54, 35, 45, 71, 126, 14, 17, 280, 314, 359, 411, 460, 592, 495, 746, 688, 1214, 375, 1565, 65, 1529, 142, 249, 4646, 3422, 1573, 1358, 3341, 3929, 3832, 14454, 17580, 25668, 16621, 25908, 16667, 6766, 37996]]",1.0,True,True,"[605050, 1165309678]",1325463550,"[3, 3, 3]","[6, 8, 0]","[2, 9, 9]","[[0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 4, 4, 1, 1, 0, 0, 9, 9, 9, 9, 9], [0, 0, 1, 1, 1, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 6, 6, 9, 9, 9, 9, 9]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 1, 1, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 4, 0, 2, 0, 4, 7, 2, 10, 2, 1, 20, 13, 31, 4, 43, 40, 21, 33, 18, 53, 66, 79, 142, 213, 244, 308, 150, 450, 457, 285, 17, 851, 781, 1280, 1526, 191, 1560, 3030, 4342, 298, 1203, 2880, 2006, 5928, 978]]",[],1.0,True,True,"[279799, 1558788, 1323624963]",1220149782,"[0, 0]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 2, 0, 3, 3, 2, 0, 0, 0, 6, 9, 4, 9, 1, 0, 10, 17, 17], [0, 0, 1, 2, 0, 2, 3, 4, 5, 1, 2, 6, 5, 4, 3, 11, 0, 16, 22, 20, 32, 2, 44, 4, 2, 58, 68, 137, 49, 77, 152, 250, 208, 232, 449, 26, 115, 739, 723, 873, 655, 964, 2001, 815, 1565, 2469, 1889, 3853, 2866, 2568, 1608, 7015, 7987, 1236, 6097, 12268, 6844, 31179, 36411]]","[0, 0]","[31, 0]",1.0,True,True,"[868864, 1219280918]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,103923,2500,1.5,0.9973509933774835,False,81762,[],"[[0, 0, 0, 1, 2, 0, 1, 0, 3, 1, 2]]",0.9973509933774835,False,False,[81762],90941,[1],[10],[1],"[[0, 0, 0, 0, 2, 2, 2, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 1, 1]]",[],0.9973509933774835,False,False,[90941],102446,[0],"[[0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 3, 0, 3]]",[0],[25],0.9973509933774835,False,False,[102446]
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,360000,2500,2.0,0.9973509933774835,False,335758,[17],"[[0, 1, 0, 1, 1, 0, 1, 1, 1, 2, 1, 2, 3, 2, 5, 11, 11], [0, 0, 0, 0, 1, 2, 1, 2, 0, 1]]",1.0,True,True,"[272433, 63325]",343853,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0, 1, 1, 1, 1, 0, 0, 2, 2], [0, 1, 0, 0, 0, 0, 1, 2, 2, 3, 1]]",[],1.0,True,True,"[170190, 173663]",322152,[],"[[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 1, 1, 4, 4, 4, 1, 1, 6, 6, 4, 4, 4]]",[],[],[],0.9973509933774835,False,False,[]
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,1247076,2500,2.5,0.9973509933774835,False,1126900,[17],"[[0, 0, 1, 1, 0, 0, 1, 3, 2, 5, 4, 5, 4, 3, 0, 7, 10, 10], [0, 1, 1, 0, 2, 2, 2, 2, 2, 2, 2, 4, 7, 10, 0, 1, 0, 3, 23, 18, 30, 7, 17]]",1.0,True,True,"[343984, 782916]",1143738,"[1, 1]","[10, 0]","[1, 4]","[[0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 4, 4, 4, 4, 4]]","[[0, 1, 0, 0, 1, 0, 1, 1, 1, 3, 1, 2, 3, 2, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 4, 4, 3, 6]]",[],1.0,True,True,"[351187, 792551]",1148719,"[0, 0]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[[1, 1, 0, 2, 2], [0, 2, 1, 0, 1, 2, 3, 3, 2, 5, 6, 4, 7, 6, 2, 12, 8, 6, 9, 32, 2]]","[0, 0]","[25, 0]",1.0,True,True,"[85535, 1063184]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,4320000,2500,3.0,0.9973509933774835,False,3854023,[17],"[[0, 0, 1, 0, 0, 2, 0, 1, 4, 4], [0, 1, 1, 1, 2, 1, 2, 0, 4, 0, 3, 7, 7, 0, 0, 1, 3, 16, 9, 30, 6, 3, 30, 19, 72, 56, 10, 82, 132, 153, 42]]",1.0,True,True,"[89756, 3764267]",4313850,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 0, 1, 1, 0, 0, 3, 3, 3], [0, 0, 1, 0, 1, 0, 0, 1, 3, 2, 1, 0, 1, 1, 7, 3, 6, 0, 13, 5, 16, 18, 4, 26, 43, 12, 1, 3, 96, 8, 130]]",[],1.0,True,True,"[189668, 4124182]",4014695,"[0, 3]","[[0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 2, 2, 2, 4, 4, 4, 4, 0, 0, 0, 3, 3, 3, 3, 3]]","[[1, 2, 0, 0, 3, 3, 0, 3, 0, 1, 7, 2, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 1, 3, 2, 6, 2, 6, 2, 2, 12, 8, 12, 5]]","[0, 0]","[25, 0]",1.0,True,True,"[395247, 3619448]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,14964918,2500,3.5,0.9973509933774835,False,12625630,[17],"[[0, 0, 1, 0, 1, 1, 1, 1, 1, 4, 1, 2, 4, 10, 10], [0, 1, 0, 0, 0, 0, 2, 1, 4, 4, 2, 1, 8, 1, 1, 8, 12, 10, 13, 12, 5, 2, 42, 22, 65, 7, 4, 75, 137, 169, 6, 127, 17, 271, 224, 397, 663]]",1.0,True,True,"[235391, 12390239]",12626070,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 0, 0, 1, 0, 0, 2, 2], [0, 1, 1, 0, 0, 0, 0, 2, 2, 3, 0, 0, 1, 0, 2, 8, 11, 0, 5, 2, 7, 3, 7, 3, 35, 43, 13, 71, 19, 58, 11, 75, 137, 24, 94, 56, 50, 506]]",[],1.0,True,True,"[126001, 12500069]",14389036,"[3, 3]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 3, 3], [0, 0, 0, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 7, 7, 7, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 1, 5, 4, 3, 2, 8, 2, 1, 16, 16, 27, 8, 17, 43, 22, 37, 41, 42]]","[0, 0]","[24, 0]",1.0,True,True,"[744728, 13644308]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,51840000,2500,4.0,0.9973509933774835,False,44515573,[17],"[[0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 7, 7], [0, 0, 1, 1, 0, 0, 0, 2, 4, 5, 1, 1, 3, 3, 10, 13, 10, 3, 14, 31, 5, 29, 29, 2, 72, 78, 19, 108, 66, 8, 22, 243, 128, 104, 408, 90, 500, 654, 760, 656, 899, 131, 345, 343, 2527]]",1.0,True,True,"[134713, 44380860]",48003229,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 1, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 1, 0, 0, 1, 1, 0, 1, 2, 3, 0, 2, 1, 1, 1, 9, 9], [0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 3, 3, 2, 3, 3, 2, 4, 0, 7, 2, 4, 19, 23, 6, 9, 43, 4, 3, 34, 14, 108, 98, 192, 1, 24, 191, 162, 444, 216, 21, 68, 763, 1075, 1258]]",[],1.0,True,True,"[413839, 47589390]",51400720,"[0, 0]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 1, 2, 2, 1, 2, 3, 3, 3, 7, 8, 6, 4, 7, 12, 12], [1, 1, 2, 1, 0, 2, 1, 1, 3, 1, 5, 1, 3, 5, 6, 0, 15, 3, 17, 26, 8, 23, 23, 53, 39, 3, 5, 30, 134, 146, 36, 254, 308, 80, 253, 523, 650, 694, 151, 216, 1340, 871]]","[0, 0]","[25, 0]",1.0,True,True,"[721806, 50678914]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,179579027,2500,4.5,0.9973509933774835,False,178934118,[17],"[[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 7, 8, 8], [0, 1, 1, 0, 2, 2, 1, 1, 1, 2, 0, 2, 8, 7, 1, 15, 18, 10, 20, 15, 16, 19, 38, 33, 39, 7, 60, 103, 164, 32, 5, 92, 243, 217, 351, 563, 578, 176, 19, 886, 533, 829, 754, 1728, 2366, 1574, 150, 5051, 1259, 6586, 9025]]",1.0,True,True,"[200961, 178733157]",172273202,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0, 1, 2, 2, 3, 1, 4, 4, 3, 5, 0, 0, 1, 6, 19, 7, 18, 24, 38, 4, 6, 34, 39, 5, 103, 59, 40, 167, 110, 168, 8, 135, 303, 55, 390, 600, 59, 45, 845, 854, 1525, 2067, 2725, 1757, 548, 4680]]",[],1.0,True,True,"[144509, 172128693]",165910419,"[0, 3]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]]","[[0, 1, 0, 0, 1, 3, 1, 1, 4, 6, 6, 3, 0, 11, 9, 4, 12, 16, 26, 26], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 2, 2, 1, 4, 6, 8, 9, 13, 5, 14, 20, 15, 0, 24, 16, 17, 62, 39, 75, 43, 128, 135, 14, 137, 149, 223, 100, 409, 433, 553, 391, 845]]","[0, 0]","[25, 0]",1.0,True,True,"[1202035, 164708384]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,622080000,2500,5.0,0.9973509933774835,False,598007720,[17],"[[0, 1, 1, 1, 0, 0, 0, 3, 4, 5, 0, 1, 3, 0, 12, 2, 14, 14], [0, 1, 0, 0, 1, 1, 0, 3, 0, 0, 5, 5, 4, 1, 10, 14, 11, 21, 18, 3, 24, 5, 46, 9, 33, 66, 6, 118, 121, 177, 142, 108, 310, 26, 83, 299, 666, 283, 307, 603, 941, 500, 412, 2319, 1641, 1484, 2536, 2128, 1708, 4798, 6613, 3615, 2519, 10522, 15792, 573, 20371, 30413]]",1.0,True,True,"[370499, 597637221]",474897292,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 1, 1, 0, 0, 1, 1, 2, 2], [0, 0, 1, 1, 0, 1, 0, 1, 3, 3, 0, 1, 4, 1, 3, 2, 8, 13, 14, 9, 0, 27, 32, 29, 6, 0, 49, 34, 26, 106, 125, 146, 94, 151, 116, 195, 406, 49, 606, 683, 741, 88, 117, 363, 1199, 1293, 1515, 1775, 1093, 92, 856, 6046, 7689, 3972, 10460, 7985]]",[],1.0,True,True,"[177086, 474720206]",566286712,"[0, 0]","[[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[[1, 1, 1, 2, 1, 3, 3, 1, 1], [1, 2, 0, 0, 0, 3, 2, 1, 2, 2, 2, 7, 1, 5, 8, 9, 6, 8, 25, 32, 16, 8, 19, 55, 56, 57, 83, 103, 86, 107, 182, 42, 30, 25, 24, 112, 544, 731, 625, 1125, 446, 771, 1817, 1593, 421, 1717, 2353, 1989, 4730, 1593, 7891, 6617, 9451, 8636, 5197, 7145]]","[0, 0]","[25, 0]",1.0,True,True,"[211448, 566075264]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,103923,2500,1.5,0.9973509933774835,False,73847,[],"[[0, 0, 1, 1, 0, 1, 0, 3, 2, 1]]",0.9973509933774835,False,False,[73847],87891,[1],[10],[1],"[[0, 0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0, 1, 0, 2]]",[],0.9973509933774835,False,False,[87891],82970,[],"[[0, 0, 0, 0, 1, 1, 2, 2, 2, 2]]",[],[],[],0.9973509933774835,False,False,[]
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,360000,2500,2.0,0.9973509933774835,False,322696,[17],"[[0, 1, 0, 1, 1, 0, 1, 3, 4, 3, 0, 7, 7], [0, 1, 0, 1, 0, 1, 1, 2, 4, 1, 2, 5, 2]]",1.0,True,True,"[182440, 140256]",334726,[1],[11],[3],"[[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 1, 0, 1]]",[],0.9973509933774835,False,False,[334726],357059,[0],"[[0, 0, 0, 0, 0]]","[[0, 0, 2, 2, 2, 0, 2, 3, 5, 3, 2, 4, 9]]",[0],[25],0.9973509933774835,False,False,[357059]
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,1247076,2500,2.5,0.9973509933774835,False,1154554,[17],"[[0, 1, 1, 1, 0, 1, 0, 0], [0, 1, 0, 1, 2, 0, 2, 2, 0, 4, 6, 7, 4, 8, 12, 10, 6, 6, 12, 30, 3, 30, 52]]",1.0,True,True,"[42108, 1112446]",1188510,"[1, 1]","[10, 0]","[1, 6]","[[0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 2, 2, 2, 2, 5, 5, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6]]","[[0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 0, 1, 1, 4, 6]]",[],1.0,True,True,"[67432, 1121078]",1234816,[0],"[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3]]","[[1, 1, 2, 2, 1, 2, 3, 0, 4, 0, 2, 6, 3, 3, 4, 15, 15, 0, 25, 25]]",[0],[25],1.0,True,True,[1066115]
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,4320000,2500,3.0,0.9973509933774835,False,4265655,[17],"[[0, 1, 0, 1, 1, 2, 1, 0, 4, 2, 6, 6], [0, 1, 1, 1, 0, 1, 2, 0, 2, 1, 0, 3, 5, 10, 2, 10, 18, 0, 12, 12, 35, 28, 24, 28, 31, 46, 83, 11, 33, 137, 71, 149]]",1.0,True,True,"[158616, 4107039]",3567421,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, 1]]","[[0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 1, 1, 0, 0, 0, 0, 0, 2, 3, 4, 1, 1, 6, 7, 2, 2, 0, 6, 5, 7, 2, 27, 15, 13, 5, 43, 16, 33, 83, 10, 34]]",[],1.0,True,True,"[91737, 3475684]",4159532,"[3, 3]","[[0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 1, 1, 8, 8, 5, 5, 2, 2, 2, 3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 2, 2, 4, 5, 0, 0, 0, 4, 8, 5, 5], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 3, 1, 1, 1, 6, 5]]","[0, 0]","[24, 0]",1.0,True,True,"[2351602, 1807930]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,14964918,2500,3.5,0.9973509933774835,False,13800341,[17],"[[0, 1, 1, 0, 0, 2, 2, 2, 4, 4, 3, 0, 5, 5], [0, 0, 1, 0, 0, 0, 1, 2, 2, 5, 6, 7, 0, 2, 11, 6, 18, 8, 25, 6, 6, 45, 28, 61, 35, 77, 39, 77, 18, 57, 14, 157, 200, 78, 417, 110, 431, 592]]",1.0,True,True,"[190355, 13609986]",12283023,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 1, 1, 1, 1, 1]]","[[0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 3, 0, 3, 5, 5], [0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 1, 1, 4, 3, 6, 6, 1, 6, 4, 19, 4, 24, 28, 23, 45, 57, 13, 30, 68, 11, 136, 71, 30, 139, 102, 66, 295]]",[],1.0,True,True,"[300366, 11982657]",14708040,"[0, 0]","[[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 2, 2], [0, 2, 2, 0, 2, 3, 2, 4, 1, 4, 1, 6, 9, 11, 13, 1, 5, 8, 25, 27, 7, 39, 28, 35, 5, 93, 59, 107, 67, 62, 210, 118, 284, 49, 18, 389]]","[0, 0]","[25, 0]",1.0,True,True,"[107040, 14601000]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,51840000,2500,4.0,0.9973509933774835,False,47314304,[17],"[[0, 0, 0, 1, 2, 1, 1, 1], [0, 1, 0, 1, 2, 1, 1, 3, 1, 4, 4, 0, 1, 10, 7, 12, 12, 7, 22, 17, 2, 42, 20, 6, 29, 6, 70, 23, 13, 126, 51, 255, 233, 178, 285, 370, 167, 595, 705, 1081, 1097, 209, 926, 1086, 1189]]",1.0,True,True,"[52714, 47261590]",50168429,"[1, 1]","[10, 0]","[38, 1]","[[0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 2, 2, 7, 7, 7, 7, 7, 3, 3, 3, 5, 5, 15, 15, 15, 11, 11, 11, 20, 20, 20, 18, 18, 13, 13, 7, 7, 40, 40, 40, 69, 69, 69, 55, 55, 38, 38, 38, 38, 38], [0, 0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1, 1, 1, 0, 2, 2, 3, 0, 5, 6, 4, 2, 3, 5, 15, 14, 2, 10, 33, 36, 46, 54, 68, 25, 94, 7, 55, 149, 98, 8, 76, 224, 418, 214, 499, 0, 320, 877, 966, 439]]",[],1.0,True,True,"[2874149, 47294280]",49339456,"[0, 0]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 3, 0, 2, 3, 1, 4, 4], [0, 0, 2, 1, 0, 3, 0, 4, 4, 0, 6, 3, 0, 4, 2, 9, 13, 21, 10, 0, 11, 39, 1, 17, 54, 8, 106, 47, 38, 69, 63, 40, 332, 104, 360, 246, 268, 378, 768, 475, 599, 1240, 407]]","[0, 0]","[25, 0]",1.0,True,True,"[212723, 49126733]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,179579027,2500,4.5,0.9973509933774835,False,133283969,[17],"[[0, 1, 1, 1, 0, 1, 1, 1, 4, 4], [0, 1, 1, 1, 2, 0, 1, 0, 4, 2, 2, 3, 3, 0, 9, 2, 14, 14, 26, 29, 22, 0, 27, 44, 12, 65, 77, 68, 20, 40, 57, 94, 59, 9, 350, 267, 75, 601, 95, 842, 523, 101, 1067, 2439, 176, 3552, 1960, 2347, 3304, 6531, 95]]",1.0,True,True,"[100362, 133183607]",163755487,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 1, 1, 1, 0, 2, 0, 2, 1, 1, 1, 2, 2, 2], [0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 2, 2, 5, 2, 1, 8, 0, 9, 8, 1, 21, 16, 8, 40, 8, 33, 18, 78, 80, 57, 138, 146, 139, 37, 158, 235, 377, 74, 251, 575, 756, 896, 535, 1374, 1080, 539, 1201, 1468, 2774, 835, 2601]]",[],1.0,True,True,"[262978, 163492509]",164874574,"[0, 10]","[[0, 0, 0, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 4, 4, 4, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 5, 5, 12, 12, 15, 15, 15, 19, 19, 10, 10, 10, 10, 10]]","[[0, 0, 2, 0, 1, 2, 2, 4, 2, 3, 7, 4, 7, 4, 3, 11, 11], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 1, 4, 0, 3, 6, 5, 10, 13, 13, 16, 29, 36, 16, 34, 46, 48, 38, 94, 12, 4, 38, 17, 156, 18, 175, 29, 461]]","[0, 0]","[25, 0]",1.0,True,True,"[786550, 164088024]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,622080000,2500,5.0,0.9973509933774835,False,611764079,[17],"[[0, 0, 0, 1, 2, 1, 2, 2, 3, 4, 2, 7, 2, 2, 4, 0, 7, 3, 5, 23, 36, 37, 9, 9], [0, 0, 0, 0, 1, 1, 1, 1, 0, 5, 6, 1, 2, 4, 12, 9, 2, 14, 12, 3, 18, 27, 28, 52, 71, 64, 65, 109, 121, 38, 119, 103, 178, 54, 433, 68, 335, 14, 454, 467, 860, 1750, 150, 2191, 2717, 1843, 1219, 4518, 35, 3849, 635, 7210, 6253, 8579, 9296, 18561, 16289, 11616, 14437]]",1.0,True,True,"[916471, 610847608]",574434323,"[1, 1]","[10, 0]","[1, 1]","[[0, 0, 0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 5, 2, 1, 9, 3, 11, 18, 6, 4, 31, 7, 19, 16, 2, 32, 96, 90, 60, 117, 7, 233, 176, 115, 51, 37, 360, 391, 284, 816, 906, 729, 112, 2160, 1686, 373, 1755, 2495, 4238, 5051, 380, 3086, 8475, 3864, 653, 6143, 13236]]",[],1.0,True,True,"[79184, 574355139]",589250705,"[0, 24]","[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 9, 9, 5, 5, 5, 13, 13, 18, 18, 24, 24, 24, 24, 24]]","[[1, 2, 1, 1, 0, 0, 2, 2, 5, 4, 6, 1, 4, 0, 10, 14, 14], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 3, 5, 4, 2, 3, 6, 5, 8, 5, 9, 21, 20, 25, 46, 2, 9, 12, 70, 15, 63, 66, 61, 114, 16, 288, 258, 26, 510, 333, 87]]","[0, 0]","[25, 0]",1.0,True,True,"[662341, 588588364]"
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,103923,2500,1.5,0.9973509933774835,False,81841,[],"[[0, 1, 1, 0, 0, 2, 1, 3, 3]]",0.9973509933774835,False,False,[81841],95662,[1],[10],[1],"[[0, 0, 1, 1, 1, 1, 1]]","[[0, 0, 1, 0, 1, 0, 1, 1]]",[],0.9973509933774835,False,False,[95662],91267,[],"[[0, 0, 0, 1, 1, 0, 0, 0, 3, 3, 3]]",[],[],[],0.9973509933774835,False,False,[]
n12_r400_S52_i38_uncorrelated,12,0,0.7166817769718948,360000,2500,2.0,0.9973509933774835,False,346515,[17],"[[0, 1, 0, 0, 0, 1, 0, 3, 3, 5, 3, 3, 3, 9, 9], [0, 1, 0, 1, 2, 0, 2, 0, 3, 4]]",1.0,True,True,"[251300, 95215]",348853,[1],[11],[11],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 8, 8, 8, 11, 11, 11, 11, 11]]","[[0, 0, 0, 0, 0]]",[],0.9973509933774835,False,False,[348853],351515,"[0, 0]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 1, 1, 1, 3, 0, 4, 3, 3], [1, 2, 0, 1, 0, 2, 1, 0, 2, 1]]","[0, 0]","[25, 0]",1.0,True,True,"[200020, 151495]"
